County;Income_Ratio;Single_Parent_Households;Association_Rate;Violent_Crime_Rate;Injury_Death_Rate;Presence_of_violation;Severe_Housing_Problems;Drive_Alone
Newton_Texas;4.9633193705;40.875169607;7.8554595444;63.514467184;96.83988664;No;5.4922279793;79.443649008
Nolan_Texas;4.6009497386;39.111474516;18.675381845;393.81563594;84;Yes;13.125;79.652565546
Nueces_Texas;4.8911938644;41.397655951;7.9424380794;684.93721178;66.904424963;Yes;17.813238771;82.951472978
Ochiltree_Texas;3.7786983623;17.410983705;19.406171162;269.61568341;94.89466692;No;13.937753721;76.056955093
Oldham_Texas;5.2743565819;12.624584718;24.08477842;142.95925661;118.49617581;No;11.71875;73.211963589
Orange_Texas;4.5962606281;34.247972415;10.71041853;324.28630188;84.866436394;Yes;13.164872875;86.634406808
Palo Pinto_Texas;5.1767128416;39.666872301;13.902256443;191.69443549;86.119157598;Yes;18.181818182;81.679923084
Panola_Texas;4.8477107487;31.078303121;11.06759748;282.66923512;94.802776367;Yes;10.700280112;89.214175655
Parker_Texas;4.1894950125;22.788489487;9.8114198747;130.95367213;69.452336755;Yes;12.634408602;82.807521817
Parmer_Texas;3.9420247814;30.003505082;15.343698854;81.728559023;48.740861089;No;13.178294574;76.654411765
Pecos_Texas;4.8250605327;21.753926702;11.271133375;348.41037765;61.715178155;Yes;12.442396313;79.214511566
Polk_Texas;4.7680620656;45.983119725;9.3914350113;286.01422573;114.02218558;Yes;15.102974828;77.661253947
Potter_Texas;4.5360110041;37.820917983;11.089777542;639.79945851;87.074111943;No;20.728744939;79.294496151
Presidio_Texas;5.4079061685;31.63113535;10.060362173;87.171291588;51.184348964;Yes;11.19544592;53.946263644
Rains_Texas;4.1274354164;35.329087049;11.490189146;111.83680773;76.330457628;Yes;17.380952381;80.72128228
Randall_Texas;3.9127447167;25.965070568;8.6791797798;547.33108925;63.65948465;Yes;11.954070125;84.65331142
Reagan_Texas;4.5701855001;35.453695042;19.401330377;52.847139649;75.815011372;No;14.403292181;80.362361192
Real_Texas;4.7573435504;61.656441718;29.507229271;89.86071589;89.041909059;No;10.204081633;62.56
Red River_Texas;4.7364864865;33.360455655;13.926435652;296.78350846;97.076382934;Yes;13.570741097;82.986406117
Reeves_Texas;5.3015818823;21.476306197;6.7019636754;407.10712437;77.817824377;No;10.094212651;84.949233526
Refugio_Texas;4.7692188549;34.724637681;15.025269772;335.66241951;98.789824648;Yes;11.796733212;82.887886151
Roberts_Texas;2.5895403766;26.637554585;21.834061135;115.80775912;124.97159736;No;5.4285714286;77.664974619
Robertson_Texas;4.8380026202;35.574783684;14.92448212;391.47193447;70.575006878;No;15.251442704;80.22323984
Rockwall_Texas;3.7459795066;19.362068276;7.6613675541;97.401159959;39.808129216;No;13.670708136;81.57755182
Runnels_Texas;4.8680309378;39.528907923;19.142419602;172.53774263;76.937872668;Yes;8.367071525;82.949308756
Rusk_Texas;4.6040905424;31.416837782;13.085033756;379.61369287;68.374783981;Yes;12.19374824;86.705864767
Sabine_Texas;4.0933416657;27.418492785;13.58827526;332.68205101;131.16524892;Yes;14.624505929;86.878539962
San Augustine_Texas;5.9614510631;39.251781473;10.817307692;354.85747528;94.284030642;Yes;17.013888889;83.852459016
San Jacinto_Texas;4.6551454489;29.658437606;3.9701158552;206.64935445;85.186938003;Yes;15.250659631;80.116723687
San Patricio_Texas;4.5676723189;35.552618536;10.198802749;361.34566014;69.494361412;Yes;15.913081651;84.333508495
San Saba_Texas;5.1040844028;29.613356766;18.506056528;109.56595027;64.542428154;Yes;12.941176471;69.301164725
Schleicher_Texas;4.7798445962;13.409090909;26.178010471;0;76.745970837;No;19.534883721;78.590971272
Scurry_Texas;3.8185045317;34.218425306;12.69255178;298.14299506;71.570392945;No;10.63464837;82.193203739
Shackelford_Texas;4.5586169638;38.29787234;24.132730015;103.87297819;87.067693634;Yes;13.090909091;82.341137124
Shelby_Texas;4.5625265974;35.636417207;12.510262325;289.37072057;95.460911886;Yes;9.6860031932;76.561831408
Sherman_Texas;4.3416688406;18.323863636;29.335071708;145.06769826;84.503380135;No;7.1065989848;76.739811912
Smith_Texas;4.6395501746;30.720245938;13.538106441;335.00913661;63.103409475;Yes;17.491749175;83.656641526
Somervell_Texas;5.4233172466;33.130081301;10.256410256;108.44129901;89.222392533;No;14.918759232;78.896746818
Starr_Texas;5.2081745195;43.436788155;2.6511961573;262.69909515;34.668708969;Yes;22.235986373;68.963829475
Stephens_Texas;4.9612786291;30.99471408;11.104381183;188.08103606;90.841871765;No;11.465892598;82.49931638
Sterling_Texas;3.6355863017;50.151975684;21.945866862;113.42155009;207.68431983;No;10;77.406679764
Stonewall_Texas;6.5618549967;24.418604651;21.037868163;70.997515087;284.21512899;No;13.793103448;84.064665127
Sutton_Texas;4.3677295428;37.108190091;20.677177565;139.32868904;51.211143545;No;9.7972972973;84.268426843
Swisher_Texas;4.8011428571;36.580310881;17.412268953;518.74712719;95.092186592;No;12.716763006;83.320220299
Tarrant_Texas;4.401528321;33.079852205;6.9711910325;402.71780245;47.927774559;Yes;17.508367533;82.484195914
Taylor_Texas;4.52;35.528224344;12.890467646;426.20264466;71.961966331;Yes;15.704901465;81.126932156
Terrell_Texas;7.5961929967;26.666666667;0;177.5147929;199.40179462;No;4.0860215054;83.846153846
Terry_Texas;3.6651461396;40.305828044;13.282287679;254.18426404;80.01882796;Yes;11.248454883;77.770360481
Throckmorton_Texas;7.0989401858;49.529780564;19.569471624;0;137.67783387;No;12.142857143;84.711388456
Titus_Texas;4.0936195587;32.49682338;11.045655376;353.02747807;66.174037719;No;16.634799235;83.442680776
Tom Green_Texas;4.1669980119;29.593549329;11.403375399;317.54230722;63.814684885;Yes;14.11558669;79.408076248
Travis_Texas;4.605227519;29.700549088;9.5137006461;370.13237701;56.530757941;Yes;20.68212601;74.487820692
Trinity_Texas;4.3875604014;36.161477934;13.848497438;188.46878726;103.98181012;Yes;14.272300469;80.896767466
Tyler_Texas;5.0241651284;25.446871897;14.540337711;297.08992234;117.66024204;Yes;13.299874529;83.253588517
Upshur_Texas;4.553158849;28.688694929;8.2989577485;298.69717191;73.366126515;No;12.567713976;83.500399729
Upton_Texas;4.9710865375;30.260707635;10.890280425;84.400056267;56.138775052;Yes;11.934156379;86.115107914
Uvalde_Texas;5.0923955991;40.021516945;11.728055708;267.54627084;55.266939317;No;16.30112626;84.373347435
Val Verde_Texas;5.2120612951;29.467949625;8.3877171089;138.1498158;43.732195479;Yes;17.004732928;76.882156247
Van Zandt_Texas;4.543110209;23.024756925;12.142397204;118.14474637;86.786479188;Yes;14.79989256;80.458569807
Victoria_Texas;4.473584361;35.164740383;10.706522327;425.42826987;67.024421341;Yes;15.272223931;81.291811929
Walker_Texas;6.1050823694;31.166257784;6.5748978792;375.17708786;59.484355614;Yes;19.627749577;82.006295908
Waller_Texas;4.9156980688;30.444213083;6.7843958895;344.07027818;68.976626423;No;23.789020452;78.694448355
Ward_Texas;4.8655812192;19.291091593;12.068965517;495.38776905;100.5861746;No;10.167310167;82.287278854
Washington_Texas;4.2546139519;31.997254633;16.830214514;236.42025141;62.842679981;Yes;13.472803347;85.771285589
Webb_Texas;5.9879419019;38.006196304;3.4661661621;381.81649847;41.639526618;Yes;30.701880293;81.400951814
Wharton_Texas;4.8934340673;37.883449883;16.293279022;439.15209864;64.555602126;No;14.111261872;84.38280317
Wheeler_Texas;4.204556689;31.10181311;27.046520014;120.91898428;124.88403625;No;10.675381264;86.944444444
Wichita_Texas;4.8040222507;37.781170483;10.92249579;380.28771919;71.824167165;Yes;15.373383396;77.00328855
Wilbarger_Texas;4.6553520417;42.437692045;16.289171579;322.69217471;86.437093861;Yes;12.859884837;75.677409011
Willacy_Texas;6.620605377;42.749812171;4.5850527281;730.77713581;49.486350015;Yes;19.441944194;86.497890295
Williamson_Texas;3.6109520587;21.773379265;6.1847714661;164.90051101;40.431568686;Yes;12.670354461;80.330204259
Wilson_Texas;4.3183742591;24.643726104;7.6320132013;135.19651024;62.836321924;No;12.53634895;80.739703539
Winkler_Texas;6.4447008699;31.271477663;13.936399341;125.16427812;123.39648834;No;9.8859315589;82.215189873
Wise_Texas;4.3066111006;23.970109216;11.170584128;161.85874436;73.695463775;Yes;12.292358804;82.188762394
Wood_Texas;4.2324645458;33.789248335;14.018585932;175.19840349;91.221119071;No;14.939309057;80.572819889
Yoakum_Texas;4.3358526216;15.909903468;14.137606032;182.36366845;97.45198707;Yes;12.660550459;78.011317704
Young_Texas;4.4651036234;38.580318046;14.323490524;169.44520361;91.116673253;No;9.5572733661;82.973739366
Zapata_Texas;6.4243676641;41.005400914;4.8783887379;96.041709542;36.234913733;Yes;23.034330011;69.194410193
Zavala_Texas;5.5249003984;56.464452374;3.3269566664;176.55367232;65.975028452;No;22.620689655;80.469997718
Beaver_Utah;3.4899586656;12.074001947;3.0945381402;53.966540745;108.95619961;No;10.888888889;80.191204589
Box Elder_Utah;3.2892155244;16.327138432;3.5755283314;130.06112873;77.591380095;Yes;9.6921670222;77.721897513
Cache_Utah;3.8875580058;13.15846462;3.4215049734;65.176058384;53.545437365;Yes;14.599971977;74.481752344
Carbon_Utah;4.4756294058;29.707974541;9.3141820677;131.44058885;133.24126394;Yes;13.58974359;80.854503464
Daggett_Utah;3.8111298482;0;0;87.108013937;145.90020426;Yes;7.1698113208;46.643109541
Davis_Utah;3.1501840613;14.268101424;2.1911820989;103.31904982;54.597028038;Yes;11.41354305;79.624373957
Duchesne_Utah;3.8507282924;18.118263909;2.950287653;423.89940086;108.91642872;Yes;11.506434519;81.313195955
Emery_Utah;3.6429949082;16.625233064;3.9154267815;166.60319878;142.19011202;No;9.3484419263;81.923671996
Garfield_Utah;3.9673558682;16.496598639;0;161.11707841;127.08498809;Yes;13.714285714;73.391544118
Grand_Utah;4.5253619571;40.413997043;8.3516024637;268.57654432;86.210521889;No;13.324538259;67.922473868
Iron_Utah;4.4949681659;23.223087363;4.2052986763;278.12210289;69.445871258;Yes;15.369327592;76.471725471
Juab_Utah;2.9701399993;24.541531823;0.9082652134;85.320187704;111.75681717;No;14.492753623;74.567512918
Kane_Utah;4.4205810481;14.714537964;5.4540496319;311.18179932;98.505992448;Yes;14.695340502;76.607256525
Millard_Utah;3.568326638;15.62816616;2.3633212541;282.95213393;100.83504018;No;11.899038462;75.065371685
Morgan_Utah;3.0538511892;6.6547222933;1.7487103261;116.5800338;56.204220756;Yes;11.404958678;85.055986219
Piute_Utah;4.1564986737;12.755102041;6.8212824011;66.269052353;103.43730108;No;9.9099099099;dec.81
Rich_Utah;4.0588761487;17.489986649;4.312203536;86.337146557;94.811239441;No;15.625;70.254110613
Salt Lake_Utah;3.901412018;22.83753767;4.3964706952;383.7532882;69.421111388;Yes;16.166984001;75.157329254
San Juan_Utah;6.3123207164;35.798567214;1.7756732761;93.313598044;99.684332946;Yes;18.98089172;76.669912366
Sanpete_Utah;3.647207501;14.639968174;1.700159815;63.605645001;84.175084175;Yes;12.146003776;72.584142547
Sevier_Utah;4.2406887516;16.288061866;4.7021206564;99.976196144;98.86683398;Yes;13.191489362;79.000587889
Summit_Utah;4.6102357541;18.766571737;8.18716352;138.3056303;61.418567538;No;13.895870736;73.093309612
Tooele_Utah;3.257385803;18.520768117;3.3933336418;283.43949045;82.178582561;No;9.1519055287;73.840224751
Uintah_Utah;3.933374776;20.419407895;3.8490088802;124.09732399;82.475133747;No;13.114754098;79.884400833
Utah_Utah;3.6973099781;10.758775175;1.7221031945;77.953431298;48.184941496;Yes;16.098070252;73.21417288
Wasatch_Utah;3.5419081041;11.98142088;4.2583857442;93.491923337;55.499979444;Yes;17.356392835;78.615951268
Washington_Utah;3.7542645335;20.112428262;3.3074354894;154.32453465;79.487287794;Yes;17.549059689;77.980893782
Wayne_Utah;4.6916649889;14.681440443;7.4019245004;300.49414593;88.345726275;No;16.494845361;75.876460768
Weber_Utah;3.719887165;25.460834413;3.433511068;247.11815119;78.725465806;Yes;13.215199351;80.432574431
Addison_Vermont;3.8816439938;23.808794239;10.552233556;78.63340564;59.597984505;No;14.928496686;72.519558572
Bennington_Vermont;4.2147782447;41.291072986;16.302395623;155.61737406;86.089864574;No;18.548129197;75.648093842
Caledonia_Vermont;4.1343150379;27.690752906;15.494675766;113.33829863;83.43382329;Yes;16.84981685;76.372618207
Chittenden_Vermont;4.4912603496;27.104010877;12.691062397;129.78948022;65.314758776;No;16.763779528;73.344505843
Essex_Vermont;4.4466833615;35.213830755;8.0958549223;16.337199804;119.72172788;No;15;79.410667661
Franklin_Vermont;4.1080149813;27.456100855;9.4040682817;139.79688335;78.793474915;No;16.002140755;81.189812973
Grand Isle_Vermont;3.5460627895;32.510288066;10.117068941;43.421623969;94.939440145;No;19.055649241;75.820005422
Lamoille_Vermont;4.8341898222;32.737198795;9.0790668298;53.453703154;76.951147921;No;20.147420147;77.95887281
Orange_Vermont;4.0118703631;31.432775428;13.485943497;19.059500295;76.089813649;Yes;14.938271605;76.305408839
Orleans_Vermont;4.4586427657;36.201329535;12.284554964;138.51182891;104.40191033;No;19.017857143;77.963981991
Rutland_Vermont;4.3298269581;28.663672094;12.98263362;161.73229534;94.699187862;Yes;18.519245876;79.87930976
Washington_Vermont;4.5570980003;37.584190004;21.36606044;101.26539191;77.283699268;Yes;15.320277438;74.844141654
Windham_Vermont;4.5318801344;35.368043088;15.99258315;167.13984797;93.099999539;Yes;18.735240094;71.984362489
Windsor_Vermont;4.5382649855;30.358713713;15.316419201;90.714760459;91.590221756;Yes;16.914915323;78.841919859
Accomack_Virginia;4.5296018345;42.237037037;12.140710839;225.86798932;82.000072889;Yes;14.040114613;80.027458631
Albemarle_Virginia;4.4753232395;22.999208529;10.104979509;100.24372051;54.000591164;Yes;13.987903745;76.865433036
Alleghany_Virginia;5.4708164345;31.61640122;19.236934915;195.93591;82.93460925;No;12.758112094;86.598440546
Amelia_Virginia;4.1554767652;32.052730697;12.39061411;117.10516043;108.63492458;No;15.090329437;86.695137976
Amherst_Virginia;4.0763525305;31.266846361;14.225650428;133.08074087;57.103413655;Yes;16.dec;82.642089094
Appomattox_Virginia;4.5222433548;34.962518741;18.739903069;113.91745866;68.738327454;No;12.984822934;80.108951708
Arlington_Virginia;4.0311828581;20.69359176;13.953488372;149.40293038;30.366677632;No;15.359609915;53.374431963
Augusta_Virginia;3.9197612482;22.584400466;13.600544022;124.89029906;71.730037155;No;10.124333925;85.668197407
Bath_Virginia;4.1898059465;23.908296943;17.873100983;111.22233344;84.73820355;No;10.023310023;82.690405539
Bedford_Virginia;4.0914618225;23.225318371;12.698819908;82.536133929;75.74983317;Yes;10.72245832;83.786332372
Bland_Virginia;4.1047248158;18.199419167;10.747735299;75.797771546;106.75939483;No;9.1778202677;88.941736029
Botetourt_Virginia;4.1367062504;21.217231335;19.560049352;105.79131907;71.139191666;No;10.414247;88.99911538
Brunswick_Virginia;4.7711218203;62.598022503;9.2347472757;131.97756381;85.89818041;Yes;16.568047337;84.288294205
Buchanan_Virginia;5.3458535062;42.486374254;8.5670484264;215.63929427;112.21956155;Yes;14.777542373;87.132018209
Buckingham_Virginia;4.4244780571;42.09039548;9.9718442046;129.1269259;79.817827547;Yes;15.254237288;81.070983811
Campbell_Virginia;4.4504957541;32.262187329;14.37618285;198.79272001;75.226770555;Yes;11.519045434;85.944497608
Caroline_Virginia;3.3110156566;40.584606345;12.591954404;142.65574651;88.17694173;No;13.582497721;79.478715357
Carroll_Virginia;4.1925529615;40.546181945;12.529206596;97.730298077;88.908646366;No;10.3187251;83.850979785
Charles City_Virginia;4.5928056197;39.320822163;18.384952623;71.138934339;82.227515028;No;12.998266898;81.992687386
Charlotte_Virginia;5.1979272358;48.377125193;16.489405557;217.99037552;101.67434691;Yes;16.613756614;75.301455301
Chesterfield_Virginia;3.62107358;28.892040507;8.5543451649;136.02734314;60.826707035;No;12.483411105;85.027474955
Clarke_Virginia;4.9816848556;32.74210713;18.088214832;72.962268084;90.257720507;No;17.918552036;79.428152493
Craig_Virginia;6.1700542409;14.693446089;3.8774718883;48.049202383;92.753623188;No;5.8690744921;79.658605974
Culpeper_Virginia;3.9157250471;25.193830082;10.183096061;159.13721277;80.895403451;No;15.652437178;80.892589655
Cumberland_Virginia;5.5322070907;41.967044284;8.2884376295;180.42167122;90.071647902;No;18.453865337;78.231588095
Dickenson_Virginia;5.5354488051;29.438642298;4.0085515767;194.84164988;122.91994343;Yes;12.892828364;87.519397029
Dinwiddie_Virginia;4.5453920535;36.852895951;8.5275724844;250.1754828;75.732136861;No;14.939637827;86.308439587
Essex_Virginia;4.1603889878;43.731279418;15.283646498;210.60178339;66.531206732;No;14.318706697;85.222632705
Fairfax_Virginia;3.8233949495;19.205732545;8.4222396307;95.580170324;35.820962582;No;14.300824508;71.106225011
Fauquier_Virginia;4.1057495608;19.410197633;13.75436158;64.626524782;74.101951449;Yes;11.739775376;79.857701467
Floyd_Virginia;4.0971073456;17.469492614;15.256499905;128.17226352;85.630663446;No;8.2137161085;77.179522946
Fluvanna_Virginia;3.3407281313;23.962018246;8.7549008412;99.555827845;53.424103429;No;15.217391304;76.929537247
Franklin_Virginia;4.5118247214;27.929167814;11.236155451;150.40672113;84.555780169;Yes;13.087537732;79.437358446
Frederick_Virginia;3.5743175503;24.087478027;9.2394072565;111.60579626;74.91622786;No;11.797657444;83.002380952
Giles_Virginia;3.793663579;30.950279494;13.050958059;146.97060588;89.135033634;No;8.6445366528;83.435664709
Gloucester_Virginia;3.8407323555;23.972237053;9.4050626108;113.81034319;90.505538077;No;12.254901961;83.824768324
Goochland_Virginia;4.5110696618;20.49950544;16.763719781;116.34007802;65.666378814;No;11.226993865;84.726086539
Grayson_Virginia;4.7017654037;34.130194925;7.9433375257;118.86786391;73.989459747;Yes;13.097866078;83.04710887
Greene_Virginia;3.7685148774;19.523099851;6.1948273192;118.1071363;57.303604918;No;10.478199719;80.217965654
Greensville_Virginia;4.0419481368;38.672286617;4.2713138561;123.07431142;91.778982613;No;13.916786227;83.341670835
Halifax_Virginia;4.9640459309;36.833402232;16.289437586;207.25240484;82.153798757;No;12.727272727;83.213956457
Hanover_Virginia;3.6295900886;19.321989643;13.219403786;127.76374436;60.759689622;No;9.9693046844;83.846541209
Henrico_Virginia;4.1823198942;35.921405579;12.03671658;174.84026938;60.058428889;No;15.374428124;82.874874609
Henry_Virginia;4.3194554185;39.072134677;15.356205657;227.18264518;100.2889092;No;11.710907874;87.265104809
Highland_Virginia;4.0567391399;15.226337449;27.075812274;91.261692904;126.06933814;No;11.682242991;72.706681767
Isle of Wight_Virginia;4.3340502289;28.592434167;14.209203192;144.27412083;61.283643892;Yes;12.309368192;88.668359105
